idx,t_s,ax_mg,ay_mg,az_mg,phase
658,10.2812,37,127,926,0
659,10.2969,33,119,950,0
660,10.3125,37,117,949,0
661,10.3281,36,138,984,0
662,10.3438,50,134,992,0
663,10.3594,37,127,926,0
664,10.3750,40,134,1006,0
665,10.3906,42,127,949,0
666,10.4062,40,120,999,0
667,10.4219,29,125,947,0
668,10.4375,38,127,980,0
669,10.4531,39,126,1037,0
670,10.4688,33,126,993,0
671,10.4844,38,125,984,0
672,10.5000,20,133,967,0
673,10.5156,42,128,952,0
674,10.5312,35,126,945,0
675,10.5469,39,126,936,0
676,10.5625,38,127,969,0
677,10.5781,61,124,984,0
678,10.5938,41,125,960,0
679,10.6094,32,126,1017,0
680,10.6250,38,126,981,0
681,10.6406,40,132,1015,0
682,10.6562,39,123,1046,0
683,10.6719,44,123,935,0
684,10.6875,42,134,968,0
685,10.7031,41,130,924,0
686,10.7188,41,126,952,0
687,10.7344,15,125,923,0
688,10.7500,40,126,969,0
689,10.7656,39,109,983,0
690,10.7812,40,127,981,0
691,10.7969,45,127,1030,0
692,10.8125,36,128,950,0
693,10.8281,40,129,976,0
694,10.8438,39,128,972,0
695,10.8594,39,115,933,0
696,10.8750,42,133,977,0
697,10.8906,61,118,994,0
698,10.9062,42,124,972,0
699,10.9219,39,126,1021,0
700,10.9375,42,123,964,0
701,10.9531,38,123,964,0
702,10.9688,42,133,948,0
703,10.9844,35,127,948,0
704,11.0000,35,129,964,0
705,11.0156,42,127,1004,0
706,11.0312,35,123,955,0
707,11.0469,15,129,1012,0
708,11.0625,42,125,990,0
709,11.0781,42,134,953,0
710,11.0938,38,126,965,0
711,11.1094,37,127,994,0
712,11.1250,38,124,949,0
713,11.1406,38,130,998,0
714,11.1562,37,113,989,0
715,11.1719,39,129,960,0
716,11.1875,36,123,1004,0
717,11.2031,36,128,915,0
718,11.2188,37,126,961,0
719,11.2344,38,129,961,0
720,11.2500,41,128,913,0
721,11.2656,39,135,956,0
722,11.2812,27,127,968,0
723,11.2969,34,127,990,0
724,11.3125,41,124,996,0
725,11.3281,38,129,963,0
726,11.3438,35,134,956,0
727,11.3594,36,130,979,0
728,11.3750,37,128,985,0
729,11.3906,36,128,976,0
730,11.4062,39,133,978,0
731,11.4219,35,125,956,0
732,11.4375,64,120,1026,0
733,11.4531,38,123,922,0
734,11.4688,36,131,981,0
735,11.4844,39,132,921,0
736,11.5000,39,135,968,0
737,11.5156,37,129,971,0
738,11.5312,42,130,1010,0
739,11.5469,39,128,1017,0
740,11.5625,34,133,1042,0
741,11.5781,38,125,926,0
742,11.5938,42,125,942,0
743,11.6094,38,126,1006,0
744,11.6250,33,126,966,0
745,11.6406,36,120,1010,0
746,11.6562,37,127,945,0
747,11.6719,35,125,973,0
748,11.6875,39,124,1006,0
749,11.7031,41,126,931,0
750,11.7188,38,132,982,0
751,11.7344,34,126,1003,0
